Site,Quadrat,Height,Latitude,Longitude,Day,Month,Year,Slope,Aspect,Substrate,Relief,Observer,Species Code,Square,Measurement,Measurement Type,Group,Classification,Size,Distinctive trait,Common name,Vocabulary,Unique Identifier,Name,CATAMI Unique Identifier,CATAMI Name,CATAMI Version
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,SEBA,3,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,SEBA,4,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,SEBA,5,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,SEBA,6,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,SEBA,7,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,SEBA,9,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,SEBA,10,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,SEBA,14,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,SEBA,15,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,SEBA,19,1,Percent Cover,Crustaceans,Semobalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,FUSP,11,1,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,FUSP,12,4,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,FUSP,13,4,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,FUSP,14,2,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,FUSP,15,2,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,FUSP,16,4,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,FUSP,17,4,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,FUSP,18,4,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,FUSP,21,4,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,FUSP,22,4,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,FUSP,23,4,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,FUSP,24,2,Percent Cover,Brown Algae,Fucus spiralis,NA,heart-shaped receptacles,NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,MAST,6,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,MAST,21,4,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,MAST,22,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,MAST,23,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,MAST,24,3,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,MAST,25,2,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,POLS,23,1,Percent Cover,Erect Red Algae,Polysiphonia sp.,NA,fine branched filaments,lobster horns,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,POLS,24,1,Percent Cover,Erect Red Algae,Polysiphonia sp.,NA,fine branched filaments,lobster horns,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,PHLE,2,0.1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,PHLE,7,0.1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,PHLE,18,1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,PHLE,20,1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,PHLE,22,1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,PHLE,23,0.1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,PHLE,24,0.1,Percent Cover,Red Algal Crusts,Phymatolithon lenormandii,NA,"pale pink crust, bumpy/pitted",NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,CLCI,2,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,CLCI,7,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,CLCI,23,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,CLCI,25,0.1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,LILI,2,2,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,LILI,4,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,LILI,5,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,LILI,8,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,LILI,15,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,LILI,17,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,LILI,19,1,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,LILI,21,2,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,6,Mid,42.313265,-70.950865,24,6,2021,4,60,Cobble,NA,Byrnes,LILI,22,2,Count,Gastropods,Littorina littorea,NA,Common winkle,Periwinkle Snail,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,1,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,5,2,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,6,3,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,7,2,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,8,2,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,9,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,10,2,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,11,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,12,2,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,13,3,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,14,3,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,15,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,16,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,17,2,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,18,2,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,19,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,20,2,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,21,2,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,24,2,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CLCI,25,1,Percent Cover,Red Algal Crusts,Clathromorphum circumscriptum,NA,"layers, smooth and thick",NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,SCLO,2,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,SCLO,3,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,SCLO,7,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,SCLO,8,2,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,SCLO,9,3,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,SCLO,12,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,SCLO,14,2,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,SCLO,19,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,SCLO,20,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,SCLO,21,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,SCLO,24,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,SCLO,25,1,Percent Cover,Erect Red Algae,Scytosiphon lomentaria,NA,cluster of thin tubes,NA,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CO,7,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CO,9,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CO,10,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CO,11,2,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CO,12,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CO,15,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CO,19,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CO,25,1,Percent Cover,Erect Red Algae,Corallina officinalis,NA,feathers,coral weed,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,LADI,3,1,Percent Cover,Brown Algae,Laminaria digitata,NA,hand-like,Fingered Kelp,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,POLS,3,1,Percent Cover,Erect Red Algae,Polysiphonia sp.,NA,fine branched filaments,lobster horns,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,POLS,4,1,Percent Cover,Erect Red Algae,Polysiphonia sp.,NA,fine branched filaments,lobster horns,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,POLS,5,1,Percent Cover,Erect Red Algae,Polysiphonia sp.,NA,fine branched filaments,lobster horns,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,POLS,17,1,Percent Cover,Erect Red Algae,Polysiphonia sp.,NA,fine branched filaments,lobster horns,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,POLS,21,1,Percent Cover,Erect Red Algae,Polysiphonia sp.,NA,fine branched filaments,lobster horns,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,POLS,22,4,Percent Cover,Erect Red Algae,Polysiphonia sp.,NA,fine branched filaments,lobster horns,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,POLS,23,4,Percent Cover,Erect Red Algae,Polysiphonia sp.,NA,fine branched filaments,lobster horns,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,POLS,24,1,Percent Cover,Erect Red Algae,Polysiphonia sp.,NA,fine branched filaments,lobster horns,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,MAST,4,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,MAST,6,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,MAST,7,2,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,MAST,8,2,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,MAST,9,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,MAST,10,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,MAST,11,2,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,MAST,13,0.1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,MAST,15,2,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,MAST,16,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,MAST,18,1,Percent Cover,Erect Red Algae,Mastocarpus stellatus,NA,"pappilate, channeled fronds",false irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CHCR,8,1,Percent Cover,Erect Red Algae,Chondrus crispus,NA,"flat blade, fan like branching",Irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CHCR,10,1,Percent Cover,Erect Red Algae,Chondrus crispus,NA,"flat blade, fan like branching",Irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CHCR,11,1,Percent Cover,Erect Red Algae,Chondrus crispus,NA,"flat blade, fan like branching",Irish moss,NA,NA,NA,NA,NA,NA
Rainsford,1,Mid,42.313143,-70.950499,24,6,2021,10,50,Shell Hash,Flat,Laura/Liana,CHCR,16,1,Percent Cover,Erect Red Algae,Chondrus crispus,NA,"flat blade, fan like branching",Irish moss,NA,NA,NA,NA,NA,NA
